business_name,phone,email,website,about_blurb,country_code,city,source_url,last_scraped_at
Supervalu,,,https://shop.supervalu.ie/,Shop online for your groceries with SuperValu. Same Day Delivery and convenient collection slots at times that suit you.,IE,Galway,https://shop.supervalu.ie/?city=Galway&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.223617+00:00
Supervalu,,,https://shop.supervalu.ie/,Shop online for your groceries with SuperValu. Same Day Delivery and convenient collection slots at times that suit you.,IE,Cork,https://shop.supervalu.ie/?city=Cork&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.200099+00:00
Supervalu,,,https://shop.supervalu.ie/,Shop online for your groceries with SuperValu. Same Day Delivery and convenient collection slots at times that suit you.,IE,Wexford,https://shop.supervalu.ie/?city=Wexford&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.389556+00:00
Supervalu,,,https://shop.supervalu.ie/,Shop online for your groceries with SuperValu. Same Day Delivery and convenient collection slots at times that suit you.,IE,Kilkenny,https://shop.supervalu.ie/?city=Kilkenny&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.293925+00:00
Supervalu,,,https://shop.supervalu.ie/,Shop online for your groceries with SuperValu. Same Day Delivery and convenient collection slots at times that suit you.,IE,Limerick,https://shop.supervalu.ie/?city=Limerick&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.247071+00:00
Supervalu,,,https://shop.supervalu.ie/,Shop online for your groceries with SuperValu. Same Day Delivery and convenient collection slots at times that suit you.,IE,Drogheda,https://shop.supervalu.ie/?city=Drogheda&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.341299+00:00
Supervalu,,,https://shop.supervalu.ie/,Shop online for your groceries with SuperValu. Same Day Delivery and convenient collection slots at times that suit you.,IE,Dublin,https://shop.supervalu.ie/?city=Dublin&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.175889+00:00
Supervalu,,,https://shop.supervalu.ie/,Shop online for your groceries with SuperValu. Same Day Delivery and convenient collection slots at times that suit you.,IE,Dundalk,https://shop.supervalu.ie/?city=Dundalk&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.365307+00:00
Wetherspoons,,,https://www.jdwetherspoon.com/menu/,,IE,Dublin,https://www.jdwetherspoon.com/menu/?city=Dublin&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.177202+00:00
Wetherspoons,,,https://www.jdwetherspoon.com/menu/,,IE,Galway,https://www.jdwetherspoon.com/menu/?city=Galway&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.224893+00:00
Wetherspoons,,,https://www.jdwetherspoon.com/menu/,,IE,Cork,https://www.jdwetherspoon.com/menu/?city=Cork&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.201343+00:00
Wetherspoons,,,https://www.jdwetherspoon.com/menu/,,IE,Limerick,https://www.jdwetherspoon.com/menu/?city=Limerick&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.248342+00:00
Wetherspoons,,,https://www.jdwetherspoon.com/menu/,,IE,Dundalk,https://www.jdwetherspoon.com/menu/?city=Dundalk&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.366742+00:00
Wetherspoons,,,https://www.jdwetherspoon.com/menu/,,IE,Kilkenny,https://www.jdwetherspoon.com/menu/?city=Kilkenny&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.295294+00:00
Wetherspoons,,,https://www.jdwetherspoon.com/menu/,,IE,Sligo,https://www.jdwetherspoon.com/menu/?city=Sligo&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.319712+00:00
Wetherspoons,,,https://www.jdwetherspoon.com/menu/,,IE,Waterford,https://www.jdwetherspoon.com/menu/?city=Waterford&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.271675+00:00
Wetherspoons,,,https://www.jdwetherspoon.com/menu/,,IE,Wexford,https://www.jdwetherspoon.com/menu/?city=Wexford&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.390844+00:00
Wetherspoons,,,https://www.jdwetherspoon.com/menu/,,IE,Drogheda,https://www.jdwetherspoon.com/menu/?city=Drogheda&country=IE&utm_source=mealdeals_scraper,2026-08-07T20:58:08.342646+00:00
Accor Hotels,,,https://all.accor.com/,"Discover exclusive hotel offers, bonus Reward Points, unforgettable experiences and member benefits that elevate every journey with ALL Accor.",IL,Haifa,https://all.accor.com/a/en/offers.html?city=Haifa&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.110384+00:00
Accor Hotels,,,https://all.accor.com/,"Discover exclusive hotel offers, bonus Reward Points, unforgettable experiences and member benefits that elevate every journey with ALL Accor.",IL,Jerusalem,https://all.accor.com/a/en/offers.html?city=Jerusalem&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.084109+00:00
Accor Hotels,,,https://all.accor.com/,"Discover exclusive hotel offers, bonus Reward Points, unforgettable experiences and member benefits that elevate every journey with ALL Accor.",IL,Tel Aviv,https://all.accor.com/a/en/offers.html?city=Tel+Aviv&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.055505+00:00
Hilton Hotels,+1-855-672-1138,,https://www.hilton.com/,"Take advantage of hotel offers, unique promotions, and exclusive online specials directly from Hilton Portfolio.",IL,Haifa,https://www.hilton.com/en/offers/?city=Haifa&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.108555+00:00
Hilton Hotels,+1-855-672-1138,,https://www.hilton.com/,"Take advantage of hotel offers, unique promotions, and exclusive online specials directly from Hilton Portfolio.",IL,Jerusalem,https://www.hilton.com/en/offers/?city=Jerusalem&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.082182+00:00
Hilton Hotels,+1-855-672-1138,,https://www.hilton.com/,"Take advantage of hotel offers, unique promotions, and exclusive online specials directly from Hilton Portfolio.",IL,Tel Aviv,https://www.hilton.com/en/offers/?city=Tel+Aviv&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.053363+00:00
Ibis Hotel,,,https://all.accor.com/hotel/ibis/index.en.shtml,,IL,Jerusalem,https://all.accor.com/hotel/ibis/index.en.shtml?city=Jerusalem&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.082631+00:00
Ibis Hotel,,,https://all.accor.com/hotel/ibis/index.en.shtml,,IL,Tel Aviv,https://all.accor.com/hotel/ibis/index.en.shtml?city=Tel+Aviv&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.053966+00:00
Ibis Hotel,,,https://all.accor.com/hotel/ibis/index.en.shtml,,IL,Haifa,https://all.accor.com/hotel/ibis/index.en.shtml?city=Haifa&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.109057+00:00
Local Pub & Grill,,,https://www.tripadvisor.com/Restaurants,,IL,Tel Aviv,https://www.tripadvisor.com/Restaurants?city=Tel+Aviv&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.055056+00:00
Local Pub & Grill,,,https://www.tripadvisor.com/Restaurants,,IL,Haifa,https://www.tripadvisor.com/Restaurants?city=Haifa&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.109970+00:00
Local Pub & Grill,,,https://www.tripadvisor.com/Restaurants,,IL,Jerusalem,https://www.tripadvisor.com/Restaurants?city=Jerusalem&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.083602+00:00
Marriott Hotels,,,https://www.marriott.com/,Make the most of your next stay with hotel deals and promotional travel discounts from Marriott Bonvoy.,IL,Jerusalem,https://www.marriott.com/offers.mi?city=Jerusalem&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.081698+00:00
Marriott Hotels,,,https://www.marriott.com/,Make the most of your next stay with hotel deals and promotional travel discounts from Marriott Bonvoy.,IL,Tel Aviv,https://www.marriott.com/offers.mi?city=Tel+Aviv&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.052768+00:00
Marriott Hotels,,,https://www.marriott.com/,Make the most of your next stay with hotel deals and promotional travel discounts from Marriott Bonvoy.,IL,Haifa,https://www.marriott.com/offers.mi?city=Haifa&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.108015+00:00
Rami Levy,,,https://www.rami-levy.co.il/,,IL,Jerusalem,https://www.rami-levy.co.il/?city=Jerusalem&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.081179+00:00
Rami Levy,,,https://www.rami-levy.co.il/,,IL,Tel Aviv,https://www.rami-levy.co.il/?city=Tel+Aviv&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.052135+00:00
Rami Levy,,,https://www.rami-levy.co.il/,,IL,Haifa,https://www.rami-levy.co.il/?city=Haifa&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.107396+00:00
Shufersal,,,https://www.shufersal.co.il/,,IL,Jerusalem,https://www.shufersal.co.il/?city=Jerusalem&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.080462+00:00
Shufersal,,,https://www.shufersal.co.il/,,IL,Haifa,https://www.shufersal.co.il/?city=Haifa&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.106723+00:00
Shufersal,,,https://www.shufersal.co.il/,,IL,Tel Aviv,https://www.shufersal.co.il/?city=Tel+Aviv&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.051469+00:00
Starbucks Coffee,,,https://www.starbucks.com/,,IL,Jerusalem,https://www.starbucks.com/menu?city=Jerusalem&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.083128+00:00
Starbucks Coffee,,,https://www.starbucks.com/,,IL,Tel Aviv,https://www.starbucks.com/menu?city=Tel+Aviv&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.054542+00:00
Starbucks Coffee,,,https://www.starbucks.com/,,IL,Haifa,https://www.starbucks.com/menu?city=Haifa&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.109528+00:00
Toast Box Cafe,+6598280614,,https://www.toastbox.com.sg/,,IL,Jerusalem,https://www.toastbox.com.sg/?city=Jerusalem&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.084556+00:00
Toast Box Cafe,+6598280614,,https://www.toastbox.com.sg/,,IL,Haifa,https://www.toastbox.com.sg/?city=Haifa&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.110878+00:00
Toast Box Cafe,+6598280614,,https://www.toastbox.com.sg/,,IL,Tel Aviv,https://www.toastbox.com.sg/?city=Tel+Aviv&country=IL&utm_source=mealdeals_scraper,2026-08-07T20:58:12.055966+00:00
Barbeque Nation Restaurant,,,https://www.barbequenation.com/,"Barbeque Nation is a buffet grill barbeque restaurant brand offering unlimited BBQ buffet, live grills, Indian and international dishes, and desserts.",IN,Delhi,https://www.barbequenation.com/?city=Delhi&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.160142+00:00
Barbeque Nation Restaurant,,,https://www.barbequenation.com/,"Barbeque Nation is a buffet grill barbeque restaurant brand offering unlimited BBQ buffet, live grills, Indian and international dishes, and desserts.",IN,Kolkata,https://www.barbequenation.com/?city=Kolkata&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.259512+00:00
Barbeque Nation Restaurant,,,https://www.barbequenation.com/,"Barbeque Nation is a buffet grill barbeque restaurant brand offering unlimited BBQ buffet, live grills, Indian and international dishes, and desserts.",IN,Bangalore,https://www.barbequenation.com/?city=Bangalore&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.185850+00:00
Barbeque Nation Restaurant,,,https://www.barbequenation.com/,"Barbeque Nation is a buffet grill barbeque restaurant brand offering unlimited BBQ buffet, live grills, Indian and international dishes, and desserts.",IN,Hyderabad,https://www.barbequenation.com/?city=Hyderabad&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.211284+00:00
Barbeque Nation Restaurant,,,https://www.barbequenation.com/,"Barbeque Nation is a buffet grill barbeque restaurant brand offering unlimited BBQ buffet, live grills, Indian and international dishes, and desserts.",IN,Chennai,https://www.barbequenation.com/?city=Chennai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.236189+00:00
Barbeque Nation Restaurant,,,https://www.barbequenation.com/,"Barbeque Nation is a buffet grill barbeque restaurant brand offering unlimited BBQ buffet, live grills, Indian and international dishes, and desserts.",IN,Pune,https://www.barbequenation.com/?city=Pune&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.280831+00:00
Barbeque Nation Restaurant,,,https://www.barbequenation.com/,"Barbeque Nation is a buffet grill barbeque restaurant brand offering unlimited BBQ buffet, live grills, Indian and international dishes, and desserts.",IN,Mumbai,https://www.barbequenation.com/?city=Mumbai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.135071+00:00
Cafe Coffee Day,,,https://www.cafecoffeeday.com/,,IN,Bangalore,https://www.cafecoffeeday.com/?city=Bangalore&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.185407+00:00
Cafe Coffee Day,,,https://www.cafecoffeeday.com/,,IN,Chennai,https://www.cafecoffeeday.com/?city=Chennai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.235759+00:00
Cafe Coffee Day,,,https://www.cafecoffeeday.com/,,IN,Kolkata,https://www.cafecoffeeday.com/?city=Kolkata&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.259104+00:00
Cafe Coffee Day,,,https://www.cafecoffeeday.com/,,IN,Mumbai,https://www.cafecoffeeday.com/?city=Mumbai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.134614+00:00
Cafe Coffee Day,,,https://www.cafecoffeeday.com/,,IN,Pune,https://www.cafecoffeeday.com/?city=Pune&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.280421+00:00
Cafe Coffee Day,,,https://www.cafecoffeeday.com/,,IN,Hyderabad,https://www.cafecoffeeday.com/?city=Hyderabad&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.210765+00:00
Cafe Coffee Day,,,https://www.cafecoffeeday.com/,,IN,Delhi,https://www.cafecoffeeday.com/?city=Delhi&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.159644+00:00
Domino's India,,,https://www.dominos.co.in/,,IN,Kolkata,https://www.dominos.co.in/?city=Kolkata&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.257646+00:00
Domino's India,,,https://www.dominos.co.in/,,IN,Hyderabad,https://www.dominos.co.in/?city=Hyderabad&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.208899+00:00
Domino's India,,,https://www.dominos.co.in/,,IN,Chennai,https://www.dominos.co.in/?city=Chennai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.234220+00:00
Domino's India,,,https://www.dominos.co.in/,,IN,Pune,https://www.dominos.co.in/?city=Pune&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.279160+00:00
Domino's India,,,https://www.dominos.co.in/,,IN,Mumbai,https://www.dominos.co.in/?city=Mumbai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.133184+00:00
Domino's India,,,https://www.dominos.co.in/,,IN,Delhi,https://www.dominos.co.in/?city=Delhi&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.157944+00:00
Domino's India,,,https://www.dominos.co.in/,,IN,Bangalore,https://www.dominos.co.in/?city=Bangalore&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.184062+00:00
JioMart,18008901222,,https://www.jiomart.com/,JioMart: India's online shopping,IN,Delhi,https://www.jiomart.com/?city=Delhi&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.156585+00:00
JioMart,18008901222,,https://www.jiomart.com/,JioMart: India's online shopping,IN,Pune,https://www.jiomart.com/?city=Pune&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.278143+00:00
JioMart,18008901222,,https://www.jiomart.com/,JioMart: India's online shopping,IN,Kolkata,https://www.jiomart.com/?city=Kolkata&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.256421+00:00
JioMart,18008901222,,https://www.jiomart.com/,JioMart: India's online shopping,IN,Hyderabad,https://www.jiomart.com/?city=Hyderabad&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.207540+00:00
JioMart,18008901222,,https://www.jiomart.com/,JioMart: India's online shopping,IN,Bangalore,https://www.jiomart.com/?city=Bangalore&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.182877+00:00
JioMart,18008901222,,https://www.jiomart.com/,JioMart: India's online shopping,IN,Chennai,https://www.jiomart.com/?city=Chennai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.232989+00:00
JioMart,18008901222,,https://www.jiomart.com/,JioMart: India's online shopping,IN,Mumbai,https://www.jiomart.com/?city=Mumbai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.132041+00:00
Marriott Hotels,,,https://www.marriott.com/en-in/offers.mi,,IN,Kolkata,https://www.marriott.com/en-in/offers.mi?city=Kolkata&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.258642+00:00
Marriott Hotels,,,https://www.marriott.com/en-in/offers.mi,,IN,Pune,https://www.marriott.com/en-in/offers.mi?city=Pune&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.280014+00:00
Marriott Hotels,,,https://www.marriott.com/en-in/offers.mi,,IN,Chennai,https://www.marriott.com/en-in/offers.mi?city=Chennai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.235311+00:00
Marriott Hotels,,,https://www.marriott.com/en-in/offers.mi,,IN,Bangalore,https://www.marriott.com/en-in/offers.mi?city=Bangalore&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.184976+00:00
Marriott Hotels,,,https://www.marriott.com/en-in/offers.mi,,IN,Mumbai,https://www.marriott.com/en-in/offers.mi?city=Mumbai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.134175+00:00
Marriott Hotels,,,https://www.marriott.com/en-in/offers.mi,,IN,Delhi,https://www.marriott.com/en-in/offers.mi?city=Delhi&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.159108+00:00
Marriott Hotels,,,https://www.marriott.com/en-in/offers.mi,,IN,Hyderabad,https://www.marriott.com/en-in/offers.mi?city=Hyderabad&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.210157+00:00
Social Bar,,feedback@impresario.in,https://socialoffline.in/,"With energetic vibes, curated drinks, and delectable food, our chain of pubs and Cafés is a hotspot for friends and work meetups",IN,Mumbai,https://socialoffline.in/?city=Pune&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.281193+00:00
Swiggy,,,https://www.swiggy.com/,,IN,Delhi,https://www.swiggy.com/?city=Delhi&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.157317+00:00
Swiggy,,,https://www.swiggy.com/,,IN,Mumbai,https://www.swiggy.com/?city=Mumbai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.132589+00:00
Swiggy,,,https://www.swiggy.com/,,IN,Bangalore,https://www.swiggy.com/?city=Bangalore&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.183514+00:00
Swiggy,,,https://www.swiggy.com/,,IN,Pune,https://www.swiggy.com/?city=Pune&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.278697+00:00
Swiggy,,,https://www.swiggy.com/,,IN,Kolkata,https://www.swiggy.com/?city=Kolkata&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.257069+00:00
Swiggy,,,https://www.swiggy.com/,,IN,Chennai,https://www.swiggy.com/?city=Chennai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.233629+00:00
Swiggy,,,https://www.swiggy.com/,,IN,Hyderabad,https://www.swiggy.com/?city=Hyderabad&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.208270+00:00
Taj Hotels,,,https://www.tajhotels.com/en-in/offers/,,IN,Kolkata,https://www.tajhotels.com/en-in/offers/?city=Kolkata&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.258190+00:00
Taj Hotels,,,https://www.tajhotels.com/en-in/offers/,,IN,Chennai,https://www.tajhotels.com/en-in/offers/?city=Chennai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.234789+00:00
Taj Hotels,,,https://www.tajhotels.com/en-in/offers/,,IN,Mumbai,https://www.tajhotels.com/en-in/offers/?city=Mumbai&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.133688+00:00
Taj Hotels,,,https://www.tajhotels.com/en-in/offers/,,IN,Bangalore,https://www.tajhotels.com/en-in/offers/?city=Bangalore&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.184517+00:00
Taj Hotels,,,https://www.tajhotels.com/en-in/offers/,,IN,Hyderabad,https://www.tajhotels.com/en-in/offers/?city=Hyderabad&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.209533+00:00
Taj Hotels,,,https://www.tajhotels.com/en-in/offers/,,IN,Delhi,https://www.tajhotels.com/en-in/offers/?city=Delhi&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.158524+00:00
Taj Hotels,,,https://www.tajhotels.com/en-in/offers/,,IN,Pune,https://www.tajhotels.com/en-in/offers/?city=Pune&country=IN&utm_source=mealdeals_scraper,2026-08-07T20:58:12.279594+00:00
Accor Hotels,,,https://all.accor.com/,"Discover exclusive hotel offers, bonus Reward Points, unforgettable experiences and member benefits that elevate every journey with ALL Accor.",IS,Akureyri,https://all.accor.com/a/en/offers.html?city=Akureyri&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.328075+00:00
Accor Hotels,,,https://all.accor.com/,"Discover exclusive hotel offers, bonus Reward Points, unforgettable experiences and member benefits that elevate every journey with ALL Accor.",IS,Reykjavik,https://all.accor.com/a/en/offers.html?city=Reykjavik&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.304837+00:00
Bonus,,,https://www.bonus.is/,Sama verð um land allt - Bónus leggur mestu áherslu á að bjóða upp á lægsta mögulega vöruverð fyrir neytendur.,IS,Reykjavik,https://www.bonus.is/?city=Reykjavik&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.301615+00:00
Bonus,,,https://www.bonus.is/,Sama verð um land allt - Bónus leggur mestu áherslu á að bjóða upp á lægsta mögulega vöruverð fyrir neytendur.,IS,Akureyri,https://www.bonus.is/?city=Akureyri&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.324891+00:00
Hard Rock Cafe,+1-800-201-1949,,https://cafe.hardrock.com/,"Welcome to Hard Rock Cafe, our music themed restaurant, serving up Legendary burgers and more.",IS,Akureyri,https://www.hardrockcafe.com/?city=Akureyri&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.328485+00:00
Hard Rock Cafe,+1-800-201-1949,,https://cafe.hardrock.com/,"Welcome to Hard Rock Cafe, our music themed restaurant, serving up Legendary burgers and more.",IS,Reykjavik,https://www.hardrockcafe.com/?city=Reykjavik&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.305252+00:00
Hilton Hotels,+1-855-672-1138,,https://www.hilton.com/,"Take advantage of hotel offers, unique promotions, and exclusive online specials directly from Hilton Portfolio.",IS,Akureyri,https://www.hilton.com/en/offers/?city=Akureyri&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.326373+00:00
Hilton Hotels,+1-855-672-1138,,https://www.hilton.com/,"Take advantage of hotel offers, unique promotions, and exclusive online specials directly from Hilton Portfolio.",IS,Reykjavik,https://www.hilton.com/en/offers/?city=Reykjavik&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.303036+00:00
Ibis Hotel,,,https://all.accor.com/hotel/ibis/index.en.shtml,,IS,Reykjavik,https://all.accor.com/hotel/ibis/index.en.shtml?city=Reykjavik&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.303547+00:00
Ibis Hotel,,,https://all.accor.com/hotel/ibis/index.en.shtml,,IS,Akureyri,https://all.accor.com/hotel/ibis/index.en.shtml?city=Akureyri&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.326792+00:00
Kronan,+354 585 7000,kronan@kronan.is,https://www.kronan.is/,Krónan er lágvöruverðsverslun sem leggur áherslu á ferskvöru.,IS,Reykjavik,https://www.kronan.is/?city=Akureyri&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.325437+00:00
Local Pub & Grill,,,https://www.tripadvisor.com/Restaurants,,IS,Akureyri,https://www.tripadvisor.com/Restaurants?city=Akureyri&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.327641+00:00
Local Pub & Grill,,,https://www.tripadvisor.com/Restaurants,,IS,Reykjavik,https://www.tripadvisor.com/Restaurants?city=Reykjavik&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.304428+00:00
Marriott Hotels,,,https://www.marriott.com/,Make the most of your next stay with hotel deals and promotional travel discounts from Marriott Bonvoy.,IS,Akureyri,https://www.marriott.com/offers.mi?city=Akureyri&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.325929+00:00
Marriott Hotels,,,https://www.marriott.com/,Make the most of your next stay with hotel deals and promotional travel discounts from Marriott Bonvoy.,IS,Reykjavik,https://www.marriott.com/offers.mi?city=Reykjavik&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.302576+00:00
Starbucks Coffee,,,https://www.starbucks.com/,,IS,Reykjavik,https://www.starbucks.com/menu?city=Reykjavik&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.304024+00:00
Starbucks Coffee,,,https://www.starbucks.com/,,IS,Akureyri,https://www.starbucks.com/menu?city=Akureyri&country=IS&utm_source=mealdeals_scraper,2026-08-07T20:58:12.327235+00:00
Accor Hotels,,,https://all.accor.com/,"Discover exclusive hotel offers, bonus Reward Points, unforgettable experiences and member benefits that elevate every journey with ALL Accor.",IT,Turin,https://all.accor.com/a/en/offers.html?city=Turin&country=IT&utm_source=mealdeals_scraper,2026-08-07T20:58:12.462080+00:00
Accor Hotels,,,https://all.accor.com/,"Discover exclusive hotel offers, bonus Reward Points, unforgettable experiences and member benefits that elevate every journey with ALL Accor.",IT,Milan,https://all.accor.com/a/en/offers.html?city=Milan&country=IT&utm_source=mealdeals_scraper,2026-08-07T20:58:12.377066+00:00
Accor Hotels,,,https://all.accor.com/,"Discover exclusive hotel offers, bonus Reward Points, unforgettable experiences and member benefits that elevate every journey with ALL Accor.",IT,Rome,https://all.accor.com/a/en/offers.html?city=Rome&country=IT&utm_source=mealdeals_scraper,2026-08-07T20:58:12.351043+00:00
Accor Hotels,,,https://all.accor.com/,"Discover exclusive hotel offers, bonus Reward Points, unforgettable experiences and member benefits that elevate every journey with ALL Accor.",IT,Naples,https://all.accor.com/a/en/offers.html?city=Naples&country=IT&utm_source=mealdeals_scraper,2026-08-07T20:58:12.404655+00:00
Accor Hotels,,,https://all.accor.com/,"Discover exclusive hotel offers, bonus Reward Points, unforgettable experiences and member benefits that elevate every journey with ALL Accor.",IT,Florence,https://all.accor.com/a/en/offers.html?city=Florence&country=IT&utm_source=mealdeals_scraper,2026-08-07T20:58:12.430950+00:00
Antinori Wine Estate,,antinori@antinori.it,https://www.antinori.it/,"In tutta la sua lunga storia, attraverso 26 generazioni, Famiglia Antinori ha sempre gestito direttamente questa attività con scelte innovative e talvolta coraggiose ma sempre mantenendo inalterato il rispetto per le tradizioni e per il territorio.",IT,Rome,https://www.antinori.it/?city=Turin&country=IT&utm_source=mealdeals_scraper,2026-08-07T20:58:12.464929+00:00
